datetime,open,high,low,close,volume
2025-07-04 09:00:00,1472.0,1474.8,1469.4,1472.2,122818.0
2025-07-07 09:00:00,1475.6,1492.9,1475.6,1492.9,173016.0
2025-07-08 09:00:00,1494.0,1512.0,1491.0,1512.0,181740.0
2025-07-09 09:00:00,1513.0,1534.5,1513.0,1533.0,246053.0
2025-07-10 09:00:00,1537.5,1639.9,1535.6,1567.9,219870.0
2025-07-11 09:00:00,1571.7,1602.5,1571.3,1595.9,248763.0
2025-07-14 09:00:00,1600.5,1608.5,1570.0,1601.2,290975.0
2025-07-15 09:00:00,1606.0,1611.8,1594.0,1594.0,172069.0
2025-07-16 09:00:00,1592.3,1619.0,1590.3,1618.0,186399.0
2025-07-17 09:00:00,1621.5,1644.5,1619.3,1638.0,205356.0
2025-07-18 09:00:00,1632.0,1638.0,1619.2,1638.0,263382.0
2025-07-21 09:00:00,1637.0,1649.0,1621.0,1624.5,259627.0
2025-07-22 09:00:00,1620.6,1655.0,1610.6,1655.0,262279.0
2025-07-23 09:00:00,1661.0,1664.5,1641.6,1653.0,277689.0
2025-07-24 09:00:00,1656.0,1657.9,1636.5,1655.5,252754.0
2025-07-25 09:00:00,1656.2,1675.1,1650.0,1673.0,220295.0
2025-07-28 09:00:00,1675.8,1693.5,1672.2,1693.0,187508.0
2025-07-29 09:00:00,1692.8,1693.8,1621.0,1621.0,368368.0
2025-07-30 09:00:00,1625.0,1634.5,1597.6,1623.3,369811.0
2025-07-31 09:00:00,1626.8,1631.6,1593.0,1607.3,372945.0
2025-08-01 09:00:00,1601.2,1615.0,1594.2,1615.0,269595.0
2025-08-04 09:00:00,1605.0,1655.0,1602.1,1653.5,278270.0
2025-08-05 09:00:00,1661.5,1737.7,1635.0,1689.6,423561.0
2025-08-06 09:00:00,1688.2,1728.0,1680.5,1719.5,351833.0
2025-08-07 09:00:00,1722.0,1739.9,1710.0,1724.8,297996.0
2025-08-08 09:00:00,1727.7,1732.2,1705.5,1723.2,267798.0
2025-08-11 09:00:00,1729.0,1745.7,1723.2,1737.5,256016.0
2025-08-12 09:00:00,1736.0,1750.6,1736.0,1749.4,221955.0
2025-08-13 09:00:00,1757.6,1759.5,1720.1,1746.0,364118.0
2025-08-14 09:00:00,1749.0,1793.0,1748.5,1793.0,308272.0
2025-08-15 09:00:00,1799.5,1813.6,1766.2,1781.0,331290.0
2025-08-18 09:00:00,1786.3,1787.6,1769.3,1780.5,226074.0
2025-08-19 09:00:00,1782.6,1839.0,1782.1,1815.9,321138.0
2025-08-20 09:00:00,1814.0,1831.2,1775.0,1831.1,429156.0
2025-08-21 09:00:00,1834.4,1878.5,1831.1,1876.9,269885.0
2025-08-22 09:00:00,1859.0,1859.9,1781.3,1805.0,548631.0
2025-08-25 09:00:00,1820.1,1825.0,1773.2,1783.0,385100.0
2025-08-26 09:00:00,1776.0,1852.0,1772.5,1852.0,376161.0
2025-08-27 09:00:00,1858.8,1869.6,1843.1,1846.4,365348.0
2025-08-28 09:00:00,1848.5,1865.0,1826.0,1862.9,382899.0
2025-08-29 09:00:00,1867.9,1878.8,1859.5,1861.0,236427.0
2025-09-03 09:00:00,1856.2,1863.1,1840.5,1855.0,259168.0
2025-09-04 09:00:00,1858.2,1883.7,1843.6,1883.1,273665.0
2025-09-05 09:00:00,1889.0,1898.0,1845.1,1845.1,304496.0
2025-09-08 09:00:00,1844.5,1844.6,1800.0,1800.0,334568.0
2025-09-09 09:00:00,1802.0,1825.0,1795.2,1825.0,353772.0
2025-09-10 09:00:00,1825.2,1830.8,1806.0,1824.8,327940.0
2025-09-11 09:00:00,1826.9,1862.1,1777.8,1853.5,504756.0
2025-09-12 09:00:00,1857.0,1871.2,1835.5,1859.0,371948.0
2025-09-15 09:00:00,1859.1,1877.6,1850.6,1876.0,258243.0
2025-09-16 09:00:00,1888.8,1895.0,1867.0,1876.0,299822.0
2025-09-17 09:00:00,1874.0,1885.0,1870.2,1873.7,246608.0
2025-09-18 09:00:00,1877.0,1877.0,1852.0,1856.6,242578.0
2025-09-19 09:00:00,1854.7,1855.7,1838.2,1848.2,284018.0
2025-09-22 09:00:00,1848.2,1852.0,1800.5,1815.1,370638.0
2025-09-23 09:00:00,1813.9,1832.6,1808.1,1812.1,287551.0
2025-09-24 09:00:00,1812.0,1875.5,1795.3,1849.0,391561.0
2025-09-25 09:00:00,1849.0,1857.9,1842.2,1849.4,231079.0
2025-09-26 09:00:00,1845.1,1864.0,1840.0,1840.0,244881.0
2025-09-29 09:00:00,1840.0,1868.0,1835.2,1855.2,269995.0
2025-09-30 09:00:00,1855.0,1864.4,1841.6,1854.4,297095.0
2025-10-01 09:00:00,1858.0,1872.3,1853.3,1864.0,218650.0
2025-10-02 09:00:00,1867.5,1881.6,1840.0,1852.8,246038.0
2025-10-03 09:00:00,1854.0,1867.8,1844.0,1856.9,265745.0
2025-10-06 09:00:00,1864.5,1920.0,1864.0,1918.6,305487.0
2025-10-07 09:00:00,1922.7,1925.8,1908.3,1911.3,211879.0
2025-10-08 09:00:00,1930.0,1944.0,1903.1,1919.0,319186.0
2025-10-09 09:00:00,1921.6,1943.6,1915.5,1936.6,301704.0
2025-10-10 09:00:00,1940.0,1975.9,1936.2,1975.9,269526.0
2025-10-13 09:00:00,1965.6,2021.0,1957.7,2013.6,276463.0
2025-10-14 09:00:00,2013.0,2041.0,2003.1,2014.2,346746.0
2025-10-15 09:00:00,2018.7,2034.0,2013.5,2022.0,281542.0
2025-10-16 09:00:00,2021.5,2026.0,2009.0,2012.7,226777.0
2025-10-17 09:00:00,2015.9,2017.5,1960.0,1968.0,280515.0
2025-10-20 09:00:00,1969.1,1969.9,1861.0,1861.0,350597.0
2025-10-21 09:00:00,1873.7,1933.0,1860.0,1900.2,496865.0
2025-10-22 09:00:00,1908.0,1926.0,1855.1,1926.0,401911.0
2025-10-23 09:00:00,1924.0,1959.0,1913.0,1943.5,367424.0
2025-10-24 09:00:00,1945.5,1954.3,1903.9,1937.4,412641.0
2025-10-27 09:00:00,1952.0,1956.6,1891.5,1891.5,413484.0
2025-10-28 09:00:00,1885.0,1947.9,1871.1,1940.9,411337.0
2025-10-29 09:00:00,1943.8,1964.7,1936.1,1947.0,274890.0
2025-10-30 09:00:00,1947.0,1948.4,1910.5,1927.0,333332.0
2025-10-31 09:00:00,1928.0,1928.0,1887.5,1892.0,344227.0
2025-11-03 09:00:00,1893.1,1915.0,1855.1,1860.0,412307.0
2025-11-04 09:00:00,1855.0,1907.7,1851.0,1898.0,369282.0
2025-11-05 09:00:00,1893.0,1899.0,1877.0,1886.0,290770.0
2025-11-06 09:00:00,1889.6,1895.5,1866.5,1866.5,327783.0
2025-11-07 09:00:00,1862.0,1864.8,1819.0,1827.8,285898.0
2025-11-10 09:00:00,1825.0,1850.5,1801.3,1801.3,290775.0
2025-11-11 09:00:00,1807.9,1838.0,1804.2,1815.0,363337.0
2025-11-12 09:00:00,1821.0,1875.9,1819.7,1870.6,295937.0
2025-11-13 09:00:00,1870.6,1878.7,1852.0,1863.0,296977.0
2025-11-14 09:00:00,1854.0,1880.0,1851.3,1869.7,237240.0
2025-11-17 09:00:00,1873.7,1896.5,1871.5,1895.2,249298.0
2025-11-18 09:00:00,1896.0,1898.0,1878.3,1898.0,262967.0
2025-11-19 09:00:00,1893.0,1896.5,1878.0,1885.8,191911.0
2025-11-20 09:00:00,1889.8,1907.9,1887.9,1898.1,202342.0
2025-11-21 09:00:00,1876.0,1893.6,1860.2,1892.4,267558.0
2025-11-24 09:00:00,1896.0,1925.0,1894.2,1911.0,219485.0
2025-11-25 09:00:00,1912.0,1922.5,1900.0,1908.1,213823.0
2025-11-26 09:00:00,1912.5,1931.0,1909.6,1924.9,252444.0
2025-11-27 09:00:00,1929.2,1934.0,1915.0,1921.0,224302.0
2025-11-28 09:00:00,1923.0,1932.0,1908.0,1923.0,205120.0
2025-12-01 09:00:00,1923.9,1939.8,1922.2,1933.2,197020.0
2025-12-02 09:00:00,1928.3,1947.0,1916.0,1947.0,255739.0
2025-12-03 09:00:00,1948.3,1981.9,1948.3,1972.0,213478.0
2025-12-04 09:00:00,1974.9,1986.1,1965.5,1977.0,212389.0
2025-12-05 09:00:00,1983.0,1986.5,1969.8,1976.5,201106.0
2025-12-08 09:00:00,1976.5,1992.6,1976.0,1984.0,193078.0
2025-12-09 09:00:00,1985.9,1987.1,1953.8,1970.0,320449.0
2025-12-10 09:00:00,1965.1,1967.9,1931.5,1935.0,272571.0
2025-12-11 09:00:00,1944.4,1944.4,1916.2,1919.1,335498.0
2025-12-12 09:00:00,1925.0,1925.9,1867.0,1871.0,308918.0
2025-12-15 09:00:00,1868.4,1887.0,1856.0,1868.5,293599.0
2025-12-16 09:00:00,1870.5,1926.8,1856.9,1912.6,402534.0
2025-12-17 09:00:00,1914.0,1918.4,1893.0,1898.1,251627.0
2025-12-18 09:00:00,1896.5,1902.0,1884.0,1899.1,206174.0
2025-12-19 09:00:00,1911.0,1942.6,1909.4,1936.9,217839.0
2025-12-22 09:00:00,1944.8,1997.3,1940.9,1997.0,238545.0
2025-12-23 09:00:00,2002.0,2025.9,1997.2,2015.0,246118.0
2025-12-24 09:00:00,2019.4,2024.9,2002.2,2022.0,280975.0
2025-12-25 09:00:00,2023.0,2048.5,1950.0,1950.0,278828.0
2025-12-26 09:00:00,1944.0,1989.7,1926.1,1969.0,419216.0
2025-12-29 09:00:00,1969.0,2004.0,1961.0,1990.2,261936.0
2025-12-30 09:00:00,1993.5,2014.1,1985.0,2014.1,270269.0
2025-12-31 09:00:00,2021.0,2037.7,2013.8,2029.0,202596.0
2026-01-05 09:00:00,2034.0,2036.1,2003.2,2024.1,229390.0
2026-01-06 09:00:00,2029.9,2065.0,2023.2,2062.0,290669.0
2026-01-07 09:00:00,2068.9,2094.4,2054.6,2088.2,262629.0
2026-01-08 09:00:00,2088.9,2109.7,2072.4,2074.0,287536.0
2026-01-09 09:00:00,2077.0,2094.0,2053.0,2061.6,326655.0
2026-01-12 09:00:00,2061.0,2082.5,2058.5,2079.7,324313.0
2026-01-13 09:00:00,2085.9,2097.4,2077.2,2084.6,255135.0
2026-01-14 09:00:00,2083.9,2090.4,2039.0,2066.6,316339.0
2026-01-15 09:00:00,2063.3,2063.3,2026.0,2039.8,312195.0
2026-01-16 09:00:00,2040.4,2098.8,2040.1,2081.2,276239.0
2026-01-19 09:00:00,2071.2,2096.2,2071.0,2088.9,235935.0
2026-01-20 09:00:00,2100.0,2115.7,2072.4,2077.5,315990.0
2026-01-21 09:00:00,2073.0,2084.0,2055.1,2078.0,331432.0
2026-01-22 09:00:00,2089.4,2099.7,2068.8,2087.0,296223.0
2026-01-23 09:00:00,2093.5,2098.9,2075.1,2076.0,252560.0
2026-01-26 09:00:00,2072.0,2076.5,2027.0,2036.0,264482.0
2026-01-27 09:00:00,2034.0,2042.5,2019.0,2022.0,267459.0
2026-01-28 09:00:00,2023.6,2032.0,1990.9,2003.8,332998.0
2026-01-29 09:00:00,2007.0,2025.1,2006.0,2025.1,231624.0
2026-01-30 09:00:00,2026.6,2042.0,2025.2,2035.0,187194.0
2026-02-02 09:00:00,2030.0,2032.9,1979.0,2004.9,305178.0
2026-02-03 09:00:00,2019.9,2024.8,2000.0,2000.0,236543.0
2026-02-04 09:00:00,1999.8,2010.0,1982.1,2010.0,300351.0
2026-02-05 09:00:00,2005.6,2009.6,1972.2,1972.2,281132.0
2026-02-06 09:00:00,1961.0,1971.8,1948.6,1951.3,289474.0
2026-02-09 09:00:00,1964.3,1970.4,1952.3,1955.7,170886.0
2026-02-10 09:00:00,1960.8,1980.0,1930.0,1966.1,283544.0
2026-02-11 09:00:00,1967.7,2018.3,1967.2,2018.0,288608.0
2026-02-12 09:00:00,2024.3,2028.0,2015.4,2021.0,131047.0
2026-02-13 09:00:00,2020.8,2022.4,2009.0,2010.5,143644.0
2026-02-23 09:00:00,2033.0,2049.1,2032.0,2044.0,127973.0
2026-02-24 09:00:00,2041.1,2046.9,2032.2,2046.5,162962.0
